@relation InstanceResultListener

@attribute Key_Dataset {arff_ant-1.3.csv}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.functions.Logistic}
@attribute Key_Scheme_options {'-R 1.0E-8 -M -1'}
@attribute Key_Scheme_version_ID {3932117032546553727}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data
arff_ant-1.3.csv,4,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,10,2,0,83.333333,16.666667,0,0,0.213293,0.392875,77.053334,105.418533,7.800401,13.383205,-5.582805,0.650033,1.115267,-0.465234,0.843106,0.070259,130.381342,1,10,1,2,0,0,0,0,0.833333,1,0.909091,0,0.45,0.856699,0.833333,0.833333,0.166667,0.166667,0.694444,0.833333,0.757576,0,0.45,0.751416,0.454545,0.833333,0.005,0,0.004058,0.000336,4.058,0.336,10237,24237,4340,91.666667,70.833333,?
arff_ant-1.3.csv,4,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,11,1,0,91.666667,8.333333,0,0.625,0.191815,0.345523,69.294332,92.71298,7.800401,18.125029,-10.324628,0.650033,1.510419,-0.860386,0.473443,0.039454,73.215157,1,10,0.5,1,0.5,1,0,0,0.909091,1,0.952381,0.6742,0.55,0.848012,0.916667,0.416667,0.583333,0.083333,0.924242,0.916667,0.904762,0.6742,0.55,0.805162,0.809524,0.916667,0.006,0,0.00545,0.000347,5.45,0.347,10237,24237,4340,91.666667,66.666667,?
arff_ant-1.3.csv,4,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,9,3,0,75,25,0,0.25,0.284404,0.458051,102.742964,122.907148,7.800401,11.52957,-3.729169,0.650033,0.960797,-0.310764,-2.928549,-0.244046,-452.882617,0.8,8,0.5,1,0.5,1,0.2,2,0.888889,0.8,0.842105,0.258199,0.75,0.943012,0.75,0.45,0.55,0.25,0.796296,0.75,0.768421,0.258199,0.75,0.892986,0.621053,0.75,0.006,0,0.005442,0.000313,5.442,0.313,10237,24237,4340,91.666667,70.833333,?
arff_ant-1.3.csv,5,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,10,3,0,76.923077,23.076923,0,0.264151,0.221274,0.393963,82.187397,109.122271,8.063303,8.67699,-0.613686,0.620254,0.667461,-0.047207,-0.175759,-0.01352,-27.038912,0.818182,9,0.5,1,0.5,1,0.181818,2,0.9,0.818182,0.857143,0.272475,0.818182,0.964968,0.769231,0.451049,0.548951,0.230769,0.812821,0.769231,0.786813,0.272475,0.818182,0.919075,0.628571,0.769231,0.005,0,0.004219,0.000307,4.219,0.307,10237,24040,4537,100,73.076923,?
arff_ant-1.3.csv,5,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,9,4,0,69.230769,30.769231,0,-0.181818,0.33674,0.513157,125.074797,142.137408,8.063303,20.830922,-12.767618,0.620254,1.602379,-0.982124,-4.98828,-0.383714,-767.401228,0.818182,9,1,2,0,0,0.181818,2,0.818182,0.818182,0.818182,-0.181818,0.5,0.89665,0.692308,0.874126,0.125874,0.307692,0.692308,0.692308,0.692308,-0.181818,0.5,0.791182,0.409091,0.692308,0.005,0,0.005227,0.000223,5.227,0.223,10237,24040,4537,92.307692,76.923077,?
arff_ant-1.3.csv,5,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,8,5,0,61.538462,38.461538,0,-0.226415,0.385868,0.602046,143.32258,166.758368,8.063303,28.029145,-19.965841,0.620254,2.156088,-1.535834,-6.262959,-0.481766,-963.498909,0.727273,8,1,2,0,0,0.272727,3,0.8,0.727273,0.761905,-0.23355,0.636364,0.936152,0.615385,0.888112,0.111888,0.384615,0.676923,0.615385,0.644689,-0.23355,0.636364,0.833154,0.380952,0.615385,0.01,0,0.006071,0.000335,6.071,0.335,10237,24040,4537,76.923077,61.538462,?
arff_ant-1.3.csv,5,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,10,3,0,76.923077,23.076923,0,-0.114286,0.242912,0.431301,90.224337,119.464347,8.063303,10.08785,-2.024546,0.620254,0.775988,-0.155734,-1.373742,-0.105672,-211.337598,0.909091,10,1,2,0,0,0.090909,1,0.833333,0.909091,0.869565,-0.123091,0.772727,0.961772,0.769231,0.86014,0.13986,0.230769,0.705128,0.769231,0.735786,-0.123091,0.772727,0.870217,0.434783,0.769231,0.006,0,0.005664,0.000326,5.664,0.326,10237,24040,4537,100,73.076923,?
arff_ant-1.3.csv,5,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,11,2,0,84.615385,15.384615,0,0.409091,0.201277,0.390647,74.760067,108.203921,8.063303,13.420942,-5.357638,0.620254,1.03238,-0.412126,0.592,0.045538,91.073772,0.909091,10,0.5,1,0.5,1,0.090909,1,0.909091,0.909091,0.909091,0.409091,0.681818,0.925466,0.846154,0.437063,0.562937,0.153846,0.846154,0.846154,0.846154,0.409091,0.681818,0.877103,0.704545,0.846154,0.006,0,0.004699,0.000239,4.699,0.239,10237,24040,4537,92.307692,65.384615,?
arff_ant-1.3.csv,5,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,11,1,0,91.666667,8.333333,0,0.625,0.130321,0.250652,47.079328,67.256525,7.800401,3.288835,4.511565,0.650033,0.27407,0.375964,3.798362,0.31653,587.394052,1,10,0.5,1,0.5,1,0,0,0.909091,1,0.952381,0.6742,0.95,0.990909,0.916667,0.416667,0.583333,0.083333,0.924242,0.916667,0.904762,0.6742,0.95,0.964646,0.809524,0.916667,0.006,0,0.004572,0.000153,4.572,0.153,10237,24237,4340,100,66.666667,?
arff_ant-1.3.csv,5,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,9,3,0,75,25,0,-0.125,0.284384,0.485315,102.735608,130.222714,7.800401,13.261761,-5.46136,0.650033,1.105147,-0.455113,-2.435456,-0.202955,-376.628729,0.9,9,1,2,0,0,0.1,1,0.818182,0.9,0.857143,-0.13484,0.75,0.95404,0.75,0.85,0.15,0.25,0.681818,0.75,0.714286,-0.13484,0.75,0.856145,0.428571,0.75,0.004,0,0.003673,0.000165,3.673,0.165,10237,24237,4340,91.666667,66.666667,?
arff_ant-1.3.csv,5,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,10,2,0,83.333333,16.666667,0,0.571429,0.156962,0.282901,56.703561,75.909627,7.800401,4.179382,3.621019,0.650033,0.348282,0.301752,2.486595,0.207216,384.537049,0.8,8,0,0,1,2,0.2,2,1,0.8,0.888889,0.632456,1,1,0.833333,0.033333,0.966667,0.166667,0.916667,0.833333,0.851852,0.632456,1,1,0.777778,0.833333,0.004,0,0.003642,0.000147,3.642,0.147,10237,24237,4340,100,75,?
arff_ant-1.3.csv,5,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,9,3,0,75,25,0,0.25,0.25844,0.440734,93.363161,118.260555,7.800401,14.49901,-6.69861,0.650033,1.208251,-0.558217,-1.065956,-0.08883,-164.843771,0.8,8,0.5,1,0.5,1,0.2,2,0.888889,0.8,0.842105,0.258199,0.6,0.89877,0.75,0.45,0.55,0.25,0.796296,0.75,0.768421,0.258199,0.6,0.80916,0.621053,0.75,0.005,0,0.004344,0.000209,4.344,0.209,10237,24237,4340,83.333333,66.666667,?
arff_ant-1.3.csv,5,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,12,0,0,100,0,0,1,0.151881,0.221802,54.867825,59.5154,7.800401,3.222999,4.577402,0.650033,0.268583,0.38145,3.0173,0.251442,466.607421,1,10,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.005,0,0.004728,0.000156,4.728,0.156,10237,24237,4340,100,79.166667,?
arff_ant-1.3.csv,6,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,12,1,0,92.307692,7.692308,0,0.628571,0.144112,0.30384,53.527358,84.159437,8.063303,20.94558,-12.882277,0.620254,1.611198,-0.990944,2.799029,0.21531,430.604937,1,11,0.5,1,0.5,1,0,0,0.916667,1,0.956522,0.677003,0.5,0.808799,0.923077,0.423077,0.576923,0.076923,0.929487,0.923077,0.911929,0.677003,0.5,0.773126,0.811594,0.923077,0.008,0,0.005445,0.000226,5.445,0.226,10237,24040,4537,92.307692,73.076923,?
arff_ant-1.3.csv,6,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,9,4,0,69.230769,30.769231,0,-0.181818,0.293601,0.460217,109.051836,127.473651,8.063303,13.384578,-5.321275,0.620254,1.029583,-0.409329,-2.585173,-0.198859,-397.705269,0.818182,9,1,2,0,0,0.181818,2,0.818182,0.818182,0.818182,-0.181818,0.727273,0.951671,0.692308,0.874126,0.125874,0.307692,0.692308,0.692308,0.692308,-0.181818,0.727273,0.856542,0.409091,0.692308,0.007,0.001,0.004632,0.000286,4.632,0.286,10237,24040,4537,92.307692,76.923077,?
arff_ant-1.3.csv,6,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,12,1,0,92.307692,7.692308,0,0.628571,0.152607,0.309779,56.682506,85.804503,8.063303,5.672676,2.390628,0.620254,0.43636,0.183894,2.617774,0.201367,402.720615,1,11,0.5,1,0.5,1,0,0,0.916667,1,0.956522,0.677003,0.909091,0.98416,0.923077,0.423077,0.576923,0.076923,0.929487,0.923077,0.911929,0.677003,0.909091,0.948135,0.811594,0.923077,0.005,0,0.005055,0.0002,5.055,0.2,10237,24040,4537,100,65.384615,?
arff_ant-1.3.csv,6,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,12,1,0,92.307692,7.692308,0,0.628571,0.161339,0.268619,59.925752,74.403626,8.063303,4.50047,3.562833,0.620254,0.34619,0.274064,2.752709,0.211747,423.479043,1,11,0.5,1,0.5,1,0,0,0.916667,1,0.956522,0.677003,0.863636,0.975069,0.923077,0.423077,0.576923,0.076923,0.929487,0.923077,0.911929,0.677003,0.863636,0.932751,0.811594,0.923077,0.005,0,0.005034,0.000233,5.034,0.233,10237,24040,4537,100,76.923077,?
arff_ant-1.3.csv,6,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,9,4,0,69.230769,30.769231,0,-0.181818,0.296482,0.485606,110.121882,134.506218,8.063303,16.720919,-8.657616,0.620254,1.286225,-0.66597,-3.43146,-0.263958,-527.898701,0.818182,9,1,2,0,0,0.181818,2,0.818182,0.818182,0.818182,-0.181818,0.5,0.886549,0.692308,0.874126,0.125874,0.307692,0.692308,0.692308,0.692308,-0.181818,0.5,0.784772,0.409091,0.692308,0.007,0,0.005245,0.000167,5.245,0.167,10237,24040,4537,92.307692,65.384615,?
arff_ant-1.3.csv,6,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,6,6,0,50,50,0,-0.285714,0.462685,0.629155,167.147844,168.818817,7.800401,29.566712,-21.766312,0.650033,2.463893,-1.813859,-9.229732,-0.769144,-1427.322944,0.6,6,1,2,0,0,0.4,4,0.75,0.6,0.666667,-0.316228,0.45,0.881263,0.5,0.9,0.1,0.5,0.625,0.5,0.555556,-0.316228,0.45,0.769108,0.333333,0.5,0.004,0,0.003762,0.000115,3.762,0.115,10237,24237,4340,75,66.666667,?
arff_ant-1.3.csv,6,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,11,1,0,91.666667,8.333333,0,0.625,0.124227,0.295809,44.877692,79.373202,7.800401,11.797741,-3.99734,0.650033,0.983145,-0.333112,4.194135,0.349511,648.59796,1,10,0.5,1,0.5,1,0,0,0.909091,1,0.952381,0.6742,0.55,0.848012,0.916667,0.416667,0.583333,0.083333,0.924242,0.916667,0.904762,0.6742,0.55,0.805162,0.809524,0.916667,0.005,0,0.004475,0.000146,4.475,0.146,10237,24237,4340,91.666667,66.666667,?
arff_ant-1.3.csv,6,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,12,0,0,100,0,0,1,0.132147,0.173942,47.739086,46.67324,7.800401,2.613831,5.186569,0.650033,0.217819,0.432214,3.546121,0.29551,548.386477,1,10,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.005,0,0.004294,0.000133,4.294,0.133,10237,24237,4340,100,87.5,?
arff_ant-1.3.csv,6,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,10,2,0,83.333333,16.666667,0,0.571429,0.165652,0.271553,59.842807,72.864759,7.800401,3.884035,3.916366,0.650033,0.32367,0.326364,1.082423,0.090202,167.390222,0.8,8,0,0,1,2,0.2,2,1,0.8,0.888889,0.632456,1,1,0.833333,0.033333,0.966667,0.166667,0.916667,0.833333,0.851852,0.632456,1,1,0.777778,0.833333,0.004,0,0.003258,0.000121,3.258,0.121,10237,24237,4340,100,75,?
arff_ant-1.3.csv,6,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,9,3,0,75,25,0,-0.125,0.236536,0.397603,85.450333,106.687401,7.800401,7.748188,0.052213,0.650033,0.645682,0.004351,-1.191002,-0.09925,-184.181346,0.9,9,1,2,0,0,0.1,1,0.818182,0.9,0.857143,-0.13484,0.7,0.945152,0.75,0.85,0.15,0.25,0.681818,0.75,0.714286,-0.13484,0.7,0.841793,0.428571,0.75,0.003,0,0.003184,0.00014,3.184,0.14,10237,24237,4340,100,70.833333,?
arff_ant-1.3.csv,7,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,11,2,0,84.615385,15.384615,0,0.409091,0.233031,0.374784,86.554361,103.810069,8.063303,25.944313,-17.88101,0.620254,1.995716,-1.375462,-1.347212,-0.103632,-207.256235,0.909091,10,0.5,1,0.5,1,0.090909,1,0.909091,0.909091,0.909091,0.409091,0.5,0.808799,0.846154,0.437063,0.562937,0.153846,0.846154,0.846154,0.846154,0.409091,0.5,0.773126,0.704545,0.846154,0.004,0.001,0.004281,0.000274,4.281,0.274,10237,24040,4537,92.307692,76.923077,?
arff_ant-1.3.csv,7,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,8,5,0,61.538462,38.461538,0,-0.226415,0.383566,0.581559,142.467446,161.083658,8.063303,47.223093,-39.159789,0.620254,3.632546,-3.012291,-6.675803,-0.513523,-1027.011163,0.727273,8,1,2,0,0,0.272727,3,0.8,0.727273,0.761905,-0.23355,0.363636,0.846902,0.615385,0.888112,0.111888,0.384615,0.676923,0.615385,0.644689,-0.23355,0.363636,0.743416,0.380952,0.615385,0.005,0,0.004901,0.00015,4.901,0.15,10237,24040,4537,69.230769,61.538462,?
arff_ant-1.3.csv,7,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,13,0,0,100,0,0,1,0.038424,0.070635,14.27175,19.56504,8.063303,0.773708,7.289595,0.620254,0.059516,0.560738,7.289595,0.560738,1121.437498,1,11,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.003,0,0.00318,0.000135,3.18,0.135,10237,24040,4537,100,61.538462,?
arff_ant-1.3.csv,7,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,10,3,0,76.923077,23.076923,0,0.264151,0.254918,0.399148,94.683749,110.55849,8.063303,9.519548,-1.456245,0.620254,0.732273,-0.112019,-1.699697,-0.130746,-261.482838,0.818182,9,0.5,1,0.5,1,0.181818,2,0.9,0.818182,0.857143,0.272475,0.863636,0.97775,0.769231,0.451049,0.548951,0.230769,0.812821,0.769231,0.786813,0.272475,0.863636,0.90425,0.628571,0.769231,0.005,0,0.003457,0.000174,3.457,0.174,10237,24040,4537,92.307692,73.076923,?
arff_ant-1.3.csv,7,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,12,1,0,92.307692,7.692308,0,0.628571,0.1392,0.289711,51.702953,80.246004,8.063303,5.622813,2.440491,0.620254,0.432524,0.18773,3.108682,0.239129,478.242207,1,11,0.5,1,0.5,1,0,0,0.916667,1,0.956522,0.677003,0.818182,0.964968,0.923077,0.423077,0.576923,0.076923,0.929487,0.923077,0.911929,0.677003,0.818182,0.919075,0.811594,0.923077,0.004,0,0.003461,0.000161,3.461,0.161,10237,24040,4537,100,73.076923,?
arff_ant-1.3.csv,7,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,10,2,0,83.333333,16.666667,0,0.4,0.247477,0.406673,89.402506,109.12106,7.800401,12.795349,-4.994948,0.650033,1.066279,-0.416246,-0.592531,-0.049378,-91.631418,0.9,9,0.5,1,0.5,1,0.1,1,0.9,0.9,0.9,0.4,0.7,0.935437,0.833333,0.433333,0.566667,0.166667,0.833333,0.833333,0.833333,0.4,0.7,0.845007,0.7,0.833333,0.004,0,0.003814,0.000165,3.814,0.165,10237,24237,4340,91.666667,70.833333,?
arff_ant-1.3.csv,7,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,7,5,0,58.333333,41.666667,0,-0.25,0.327968,0.491477,118.480591,131.876006,7.800401,14.704831,-6.90443,0.650033,1.225403,-0.575369,-4.388206,-0.365684,-678.609888,0.7,7,1,2,0,0,0.3,3,0.777778,0.7,0.736842,-0.258199,0.3,0.824358,0.583333,0.883333,0.116667,0.416667,0.648148,0.583333,0.614035,-0.258199,0.3,0.715536,0.368421,0.583333,0.004,0.001,0.004172,0.000148,4.172,0.148,10237,24237,4340,83.333333,75,?
arff_ant-1.3.csv,7,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,8,4,0,66.666667,33.333333,0,-0.2,0.329291,0.520584,118.958563,139.686196,7.800401,25.388983,-17.588583,0.650033,2.115749,-1.465715,-3.719515,-0.30996,-575.200713,0.8,8,1,2,0,0,0.2,2,0.8,0.8,0.8,-0.2,0.7,0.945152,0.666667,0.866667,0.133333,0.333333,0.666667,0.666667,0.666667,-0.2,0.7,0.841793,0.4,0.666667,0.009,0,0.00402,0.0002,4.02,0.2,10237,24237,4340,91.666667,66.666667,?
arff_ant-1.3.csv,7,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,9,3,0,75,25,0,0.25,0.204887,0.341515,74.016773,91.637492,7.800401,5.885504,1.914896,0.650033,0.490459,0.159575,-0.10333,-0.008611,-15.979371,0.8,8,0.5,1,0.5,1,0.2,2,0.888889,0.8,0.842105,0.258199,0.85,0.969798,0.75,0.45,0.55,0.25,0.796296,0.75,0.768421,0.258199,0.85,0.924832,0.621053,0.75,0.005,0.001,0.004306,0.000223,4.306,0.223,10237,24237,4340,100,75,?
arff_ant-1.3.csv,7,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,9,3,0,75,25,0,-0.125,0.238309,0.436388,86.090757,117.094334,7.800401,13.213719,-5.413318,0.650033,1.101143,-0.45111,-0.436764,-0.036397,-67.542906,0.9,9,1,2,0,0,0.1,1,0.818182,0.9,0.857143,-0.13484,0.55,0.908644,0.75,0.85,0.15,0.25,0.681818,0.75,0.714286,-0.13484,0.55,0.797679,0.428571,0.75,0.005,0,0.004645,0.000149,4.645,0.149,10237,24237,4340,83.333333,66.666667,?
arff_ant-1.3.csv,8,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,8,5,0,61.538462,38.461538,0,-0.226415,0.346075,0.522607,128.542243,144.754794,8.063303,32.717887,-24.654583,0.620254,2.516761,-1.896506,-5.214882,-0.401145,-802.261866,0.727273,8,1,2,0,0,0.272727,3,0.8,0.727273,0.761905,-0.23355,0.363636,0.788064,0.615385,0.888112,0.111888,0.384615,0.676923,0.615385,0.644689,-0.23355,0.363636,0.697888,0.380952,0.615385,0.005,0,0.004212,0.00016,4.212,0.16,10237,24040,4537,92.307692,73.076923,?
arff_ant-1.3.csv,8,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,11,2,0,84.615385,15.384615,0,0.409091,0.158632,0.386161,58.920508,106.961099,8.063303,12.05467,-3.991367,0.620254,0.927282,-0.307028,2.276159,0.175089,350.166193,0.909091,10,0.5,1,0.5,1,0.090909,1,0.909091,0.909091,0.909091,0.409091,0.818182,0.964968,0.846154,0.437063,0.562937,0.153846,0.846154,0.846154,0.846154,0.409091,0.818182,0.919075,0.704545,0.846154,0.005,0,0.004418,0.000256,4.418,0.256,10237,24040,4537,84.615385,50,?
arff_ant-1.3.csv,8,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,11,2,0,84.615385,15.384615,0,0.409091,0.15794,0.365169,58.663389,101.146835,8.063303,14.908794,-6.845491,0.620254,1.14683,-0.526576,2.292587,0.176353,352.693482,0.909091,10,0.5,1,0.5,1,0.090909,1,0.909091,0.909091,0.909091,0.409091,0.727273,0.940617,0.846154,0.437063,0.562937,0.153846,0.846154,0.846154,0.846154,0.409091,0.727273,0.892061,0.704545,0.846154,0.006,0,0.005143,0.000255,5.143,0.255,10237,24040,4537,92.307692,57.692308,?
arff_ant-1.3.csv,8,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,8,5,0,61.538462,38.461538,0,-0.226415,0.352727,0.550864,131.012777,152.581684,8.063303,116.041172,-107.977868,0.620254,8.926244,-8.30599,-5.538432,-0.426033,-852.037114,0.727273,8,1,2,0,0,0.272727,3,0.8,0.727273,0.761905,-0.23355,0,0.694521,0.615385,0.888112,0.111888,0.384615,0.676923,0.615385,0.644689,-0.23355,0,0.605916,0.380952,0.615385,0.005,0,0.005228,0.000194,5.228,0.194,10237,24040,4537,84.615385,69.230769,?
arff_ant-1.3.csv,8,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,8,5,0,61.538462,38.461538,0,0.084507,0.344238,0.532823,127.859709,147.584521,8.063303,15.854108,-7.790805,0.620254,1.219547,-0.599293,-5.307727,-0.408287,-816.545173,0.636364,7,0.5,1,0.5,1,0.363636,4,0.875,0.636364,0.736842,0.10113,0.772727,0.953604,0.615385,0.479021,0.520979,0.384615,0.771154,0.615385,0.667438,0.10113,0.772727,0.905797,0.511278,0.615385,0.005,0,0.004319,0.000212,4.319,0.212,10237,24040,4537,92.307692,69.230769,?
arff_ant-1.3.csv,8,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,10,2,0,83.333333,16.666667,0,0.4,0.195789,0.350472,70.730005,94.040867,7.800401,6.612861,1.187539,0.650033,0.551072,0.098962,0.889838,0.074153,137.608184,0.9,9,0.5,1,0.5,1,0.1,1,0.9,0.9,0.9,0.4,0.8,0.957298,0.833333,0.433333,0.566667,0.166667,0.833333,0.833333,0.833333,0.4,0.8,0.908859,0.7,0.833333,0.006,0,0.004851,0.000233,4.851,0.233,10237,24237,4340,100,79.166667,?
arff_ant-1.3.csv,8,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,11,1,0,91.666667,8.333333,0,0.625,0.119497,0.272619,43.168961,73.150853,7.800401,3.888339,3.912062,0.650033,0.324028,0.326005,3.480469,0.290039,538.233724,1,10,0.5,1,0.5,1,0,0,0.909091,1,0.952381,0.6742,0.95,0.990909,0.916667,0.416667,0.583333,0.083333,0.924242,0.916667,0.904762,0.6742,0.95,0.964646,0.809524,0.916667,0.006,0.001,0.005353,0.000218,5.353,0.218,10237,24237,4340,100,66.666667,?
arff_ant-1.3.csv,8,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,10,2,0,83.333333,16.666667,0,0,0.212683,0.352883,76.833151,94.68782,7.800401,6.179049,1.621352,0.650033,0.514921,0.135113,0.367104,0.030592,56.770387,1,10,1,2,0,0,0,0,0.833333,1,0.909091,0,0.8,0.965152,0.833333,0.833333,0.166667,0.166667,0.694444,0.833333,0.757576,0,0.8,0.873737,0.454545,0.833333,0.005,0,0.004516,0.000212,4.516,0.212,10237,24237,4340,100,79.166667,?
