Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
test,6,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,62.0,63.0,48.0,15.0,0.0,76.19047619047619,23.80952380952381,0.0,0.3056576047024245,0.23809606323606886,0.4879499967910663,86.25366819117966,133.4434123822158,39.82589972177749,2851.596637910838,-2811.7707381890605,0.6321571384409125,45.26343869699743,-44.631281558556516,-2.3638941791273775,-0.03752212982741869,-357.09662437718924,0.7924528301886793,42.0,0.4,4.0,0.6,6.0,0.20754716981132076,11.0,0.9130434782608695,0.7924528301886793,0.8484848484848485,0.3230888895275096,0.7566037735849057,0.9240919081922081,0.7619047619047619,0.3694519317160827,0.6305480682839173,0.23809523809523808,0.8241383509925709,0.7619047619047619,0.7843514510181177,0.3230888895275096,0.7410302485774184,0.8237324291631534,0.6464646464646465,0.7619047619047619,0.0030,0.0,0.002699,9.2E-5,2.699,0.092,10177.0,14178.0,14375.0,76.19047619047619,50.0,?
test,6,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,63.0,62.0,46.0,16.0,0.0,74.19354838709677,25.806451612903224,0.0,0.1788079470198676,0.25051968448038914,0.4892867524108516,90.79085687553666,133.00019825361989,39.53833810889084,2231.0144388736608,-2191.47610076477,0.6377151307885619,35.98410385280098,-35.34638872201241,-4.915592493983882,-0.07928374990296584,-749.3942949486707,0.8076923076923077,42.0,0.6,6.0,0.4,4.0,0.19230769230769232,10.0,0.875,0.8076923076923077,0.8400000000000001,0.18269953716175877,0.5413461538461538,0.833823525950059,0.7419354838709677,0.53424317617866,0.46575682382134,0.25806451612903225,0.7799539170506912,0.7419354838709677,0.7582795698924732,0.1826995371617588,0.5472394540942928,0.7475769950372629,0.5866666666666667,0.7419354838709677,0.0030,0.0,0.002767,7.4E-5,2.767,0.074,10177.0,14375.0,14178.0,79.03225806451613,54.03225806451613,?
test,7,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,62.0,63.0,46.0,17.0,0.0,73.01587301587301,26.984126984126984,0.0,0.02901178603807785,0.2926274860640237,0.5035391657283398,106.00844778168405,137.70670147510077,39.82589972177749,264.9389425891428,-225.11304286736532,0.6321571384409125,4.205380041097505,-3.5732229026565925,-14.333050076800738,-0.22750873137778949,-2165.1915913360185,0.8301886792452831,44.0,0.8,8.0,0.2,2.0,0.16981132075471697,9.0,0.8461538461538461,0.8301886792452831,0.8380952380952382,0.029059225390358167,0.5452830188679245,0.8520233582055173,0.7301587301587301,0.6999700509134472,0.3000299490865529,0.2698412698412698,0.7407037407037408,0.7301587301587301,0.7352985638699925,0.029059225390358167,0.5449835280023959,0.7602159248780586,0.5142857142857143,0.7301587301587301,0.0030,0.0,0.00296,8.8E-5,2.96,0.088,10177.0,14178.0,14375.0,82.53968253968254,61.111111111111114,?
test,7,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,63.0,62.0,46.0,16.0,0.0,74.19354838709677,25.806451612903224,0.0,-0.03765690376569024,0.2754445720700875,0.5068804477208342,99.82388718007662,137.7825982526221,39.53833810889084,1554.9184633252655,-1515.3801252163746,0.6377151307885619,25.079330053633313,-24.441614922844753,-10.23712473436043,-0.16511491507032952,-1560.6751133249627,0.8653846153846154,45.0,0.9,9.0,0.1,1.0,0.1346153846153846,7.0,0.8333333333333334,0.8653846153846154,0.8490566037735849,-0.0379777262656375,0.4269230769230769,0.8234320110331058,0.7419354838709677,0.7765508684863525,0.22344913151364762,0.25806451612903225,0.7190860215053764,0.7419354838709677,0.7300331372151214,-0.0379777262656375,0.4376240694789082,0.7170485025672514,0.48008385744234805,0.7419354838709677,0.0020,0.0,0.0025710000000000004,7.4E-5,2.571,0.074,10177.0,14375.0,14178.0,75.80645161290323,54.03225806451613,?
test,8,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,62.0,63.0,44.0,19.0,0.0,69.84126984126983,30.158730158730158,0.0,0.061176470588235096,0.3019283588848,0.5487069400099632,109.3778205771351,150.05907768062895,39.8258997217775,2923.1774951045813,-2883.3515953828037,0.6321571384409127,46.3996427794378,-45.76748564099688,-13.645865887172588,-0.21660104582813633,-2061.3835797049,0.7735849056603774,41.0,0.7,7.0,0.3,3.0,0.22641509433962265,12.0,0.8541666666666666,0.7735849056603774,0.811881188118812,0.06313358105322217,0.569811320754717,0.8608606953180206,0.6984126984126984,0.6248277927523209,0.37517220724767897,0.30158730158730157,0.7503306878306878,0.6984126984126984,0.7211063963539213,0.06313358105322217,0.5717580113806529,0.7576720008039003,0.525940594059406,0.6984126984126984,0.0040,0.0,0.002972,1.0899999999999999E-4,2.972,0.109,10177.0,14178.0,14375.0,69.84126984126983,50.0,?
test,8,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,63.0,62.0,39.0,23.0,0.0,62.903225806451616,37.096774193548384,0.0,0.050599201065246284,0.361557892364252,0.5951878571439353,131.03222178308798,161.78672855589642,39.53833810889075,2938.1718158399435,-2898.6334777310526,0.6377151307885605,47.38986799741844,-46.75215286662988,-24.55483408576186,-0.39604571106067515,-3743.4454950857107,0.6730769230769231,35.0,0.6,6.0,0.4,4.0,0.3269230769230769,17.0,0.8536585365853658,0.6730769230769231,0.7526881720430108,0.05679110893879734,0.48653846153846153,0.8268636615099961,0.6290322580645161,0.5559553349875931,0.44404466501240697,0.3709677419354839,0.7466936420516279,0.6290322580645161,0.6729101630246271,0.05679110893879734,0.49460297766749384,0.7244357306763113,0.5053763440860215,0.6290322580645161,0.0020,0.0010,0.00283,7.199999999999999E-5,2.83,0.072,10177.0,14375.0,14178.0,66.12903225806451,51.61290322580645,?
test,9,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,62.0,63.0,45.0,18.0,0.0,71.42857142857143,28.571428571428573,0.0,0.01047120418848173,0.2996610367650951,0.5100832882775925,108.556451054525,139.49637264993962,39.82589972177749,356.065528138202,-316.2396284164245,0.6321571384409125,5.651833779971461,-5.019676641530548,-15.455413369487381,-0.24532402173789494,-2334.739004533346,0.8113207547169812,43.0,0.8,8.0,0.2,2.0,0.18867924528301888,10.0,0.8431372549019608,0.8113207547169812,0.826923076923077,0.010535074339697479,0.44528301886792454,0.8059605992448592,0.7142857142857143,0.7029649595687332,0.2970350404312669,0.2857142857142857,0.7357609710550886,0.7142857142857143,0.7245254745254746,0.010535074339697479,0.44528301886792454,0.7070324534327428,0.5043706293706294,0.7142857142857143,0.0040,0.0,0.0032930000000000004,8.7E-5,3.293,0.087,10177.0,14178.0,14375.0,79.36507936507937,60.317460317460316,?
test,9,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,63.0,62.0,48.0,14.0,0.0,77.41935483870968,22.580645161290324,0.0,0.2277580071174378,0.2252084102781889,0.4739531983448846,81.61779617096231,128.83216034812236,39.53833810889084,3445.2402726032265,-3405.7019344943355,0.6377151307885619,55.56839149360043,-54.930676362811866,-0.032993397859526485,-5.321515783794595E-4,-5.029925519082685,0.8461538461538461,44.0,0.6,6.0,0.4,4.0,0.15384615384615385,8.0,0.88,0.8461538461538461,0.8627450980392156,0.2291567596926185,0.6644230769230769,0.8907565804336959,0.7741935483870968,0.5280397022332506,0.4719602977667494,0.22580645161290322,0.7918279569892474,0.7741935483870968,0.782243689264562,0.22915675969261853,0.666439205955335,0.7960683192594004,0.6131907308377896,0.7741935483870968,0.0020,0.0,0.001633,8.2E-5,1.633,0.082,10177.0,14375.0,14178.0,77.41935483870968,50.0,?
test,10,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,62.0,63.0,50.0,13.0,0.0,79.36507936507937,20.634920634920636,0.0,0.030769230769230327,0.22489023517675194,0.4555830374595911,81.46967010176674,124.5917728084218,39.8258997217775,226.69653345596402,-186.87063373418653,0.6321571384409127,3.5983576739041907,-2.9662005354632783,0.8457119211534623,0.013423998748467655,127.75566474423634,0.9245283018867925,49.0,0.9,9.0,0.1,1.0,0.07547169811320754,4.0,0.8448275862068966,0.9245283018867925,0.8828828828828829,0.03315938128703508,0.5509433962264151,0.887098586766724,0.7936507936507936,0.7691224917640013,0.2308775082359988,0.20634920634920634,0.7424740010946907,0.7936507936507936,0.7639067639067638,0.03315938128703508,0.5509433962264151,0.776102475082793,0.5081081081081081,0.7936507936507936,0.0030,0.0,0.003285,7.9E-5,3.285,0.079,10177.0,14178.0,14375.0,79.36507936507937,56.34920634920635,?
test,10,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,63.0,62.0,49.0,13.0,0.0,79.03225806451613,20.967741935483872,0.0,0.19238476953907804,0.20651764547037016,0.44535536228882056,74.84407475230155,121.05856368657352,39.53833810889075,1103.093005223971,-1063.5546671150803,0.6377151307885605,17.791822664902757,-17.1541075341142,3.1740560839622662,0.051194452967133326,483.89274010805343,0.8846153846153846,46.0,0.7,7.0,0.3,3.0,0.11538461538461539,6.0,0.8679245283018868,0.8846153846153846,0.8761904761904762,0.19275709463637394,0.5653846153846154,0.8564137511528592,0.7903225806451613,0.6057071960297766,0.39429280397022337,0.20967741935483872,0.7817001420166363,0.7903225806451613,0.7858032177217237,0.19275709463637392,0.5777915632754342,0.760375569986458,0.5959899749373434,0.7903225806451613,0.0020,0.0,0.0015660000000000001,6.900000000000001E-5,1.566,0.069,10177.0,14375.0,14178.0,80.64516129032258,51.61290322580645,?
test,11,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,62.0,63.0,49.0,14.0,0.0,77.77777777777777,22.22222222222222,0.0,0.2303664921465969,0.2222219879488003,0.47140402230429657,80.50305978522576,128.918458368026,39.82589972177749,3070.909610972849,-3031.0837112510712,0.6321571384409125,48.74459699956903,-48.11243986112812,0.4488500398001029,0.00712460380635084,67.80457242098358,0.8490566037735849,45.0,0.6,6.0,0.4,4.0,0.1509433962264151,8.0,0.8823529411764706,0.8490566037735849,0.8653846153846154,0.23177163547334453,0.65,0.8875954833122625,0.7777777777777778,0.5287211740041928,0.47127882599580717,0.2222222222222222,0.7952069716775599,0.7777777777777778,0.7857420357420357,0.23177163547334453,0.653444144953579,0.7978582773148234,0.6145104895104895,0.7777777777777778,0.0090,0.0010,0.009334,1.53E-4,9.334,0.153,10177.0,14178.0,14375.0,77.77777777777777,50.0,?
test,11,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,63.0,62.0,38.0,24.0,0.0,61.29032258064516,38.70967741935484,0.0,-0.15170278637770904,0.3870967241266939,0.6221709140373135,140.28775163944027,169.12138844322277,39.53833810889084,10435.15104616533,-10395.61270805644,0.6377151307885619,168.3088878413763,-167.67117271058774,-28.39165353891121,-0.4579298957888905,-4328.378158331743,0.7115384615384616,37.0,0.9,9.0,0.1,1.0,0.28846153846153844,15.0,0.8043478260869565,0.7115384615384616,0.7551020408163265,-0.1584110587842607,0.4182692307692308,0.8123146724144243,0.6129032258064516,0.8013647642679902,0.19863523573200995,0.3870967741935484,0.684694950911641,0.6129032258064516,0.6457183369625765,-0.15841105878426073,0.42803970223325066,0.705259483379764,0.4160125588697017,0.6129032258064516,0.0050,0.0,0.004674,9.900000000000001E-5,4.674,0.099,10177.0,14375.0,14178.0,61.29032258064516,50.0,?
test,12,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,62.0,63.0,45.0,18.0,0.0,71.42857142857143,28.571428571428573,0.0,0.13960546282245823,0.29141296658392635,0.5359492374614608,105.56847091342236,146.5701313266475,39.82589972177749,3548.732076550881,-3508.9061768291035,0.6321571384409125,56.329080580172715,-55.696923441731805,-11.983231678175528,-0.1902100266377068,-1810.2212946714567,0.7735849056603774,41.0,0.6,6.0,0.4,4.0,0.22641509433962265,12.0,0.8723404255319149,0.7735849056603774,0.8200000000000001,0.14572731804437994,0.5377358490566038,0.8518891776302412,0.7142857142857143,0.5407008086253369,0.45929919137466313,0.2857142857142857,0.7735562310030396,0.7142857142857143,0.7386813186813187,0.14572731804437994,0.5598981731057203,0.7556817672360965,0.5638461538461539,0.7142857142857143,0.0020,0.0,0.002142,9.900000000000001E-5,2.142,0.099,10177.0,14178.0,14375.0,71.42857142857143,51.58730158730159,?
test,12,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,63.0,62.0,47.0,15.0,0.0,75.80645161290323,24.193548387096776,0.0,0.06813627254509018,0.24832595729288273,0.4604385805607423,89.99582804769037,125.15855415348027,39.53833810889084,389.4970419737315,-349.95870386484063,0.6377151307885619,6.282210354415024,-5.644495223626461,-5.409153080002453,-0.0872444045161686,-824.638833186232,0.8653846153846154,45.0,0.8,8.0,0.2,2.0,0.1346153846153846,7.0,0.8490566037735849,0.8653846153846154,0.8571428571428571,0.06826813768371577,0.5903846153846154,0.8596082932756647,0.7580645161290323,0.6926799007444169,0.30732009925558307,0.24193548387096775,0.7479542841685264,0.7580645161290323,0.7528498666019888,0.06826813768371577,0.5897642679900744,0.7627580025010308,0.5338345864661654,0.7580645161290323,0.0040,0.0,0.003984,9.7E-5,3.984,0.097,10177.0,14375.0,14178.0,85.48387096774194,59.67741935483871,?
test,13,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,62.0,63.0,52.0,11.0,0.0,82.53968253968254,17.46031746031746,0.0,0.31858407079646006,0.1746037370701477,0.41785544704251926,63.25267456126105,114.27412050937207,39.82589972177749,2220.6666929226135,-2180.840793200836,0.6321571384409125,35.24867766543831,-34.61652052699739,8.886721403573535,0.14105906989799263,1342.4535848588969,0.9056603773584906,48.0,0.6,6.0,0.4,4.0,0.09433962264150944,5.0,0.8888888888888888,0.9056603773584906,0.897196261682243,0.3191971059593589,0.6358490566037736,0.8809023221310184,0.8253968253968254,0.5197364480383349,0.4802635519616652,0.1746031746031746,0.818342151675485,0.8253968253968254,0.8216179076975929,0.31919710595935885,0.6463312368972746,0.7878731799403096,0.6591244466305952,0.8253968253968254,0.011,0.0,0.008827,1.25E-4,8.827,0.125,10177.0,14178.0,14375.0,82.53968253968254,50.0,?
test,13,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,63.0,62.0,48.0,14.0,0.0,77.41935483870968,22.580645161290324,0.0,0.28145695364238404,0.24924218046005148,0.45306133316021446,90.32787655161934,123.1532364905726,39.53833810889084,134.48207441576275,-94.94373630687191,0.6377151307885619,2.1690657163832703,-1.5313505855947083,-4.792062592866429,-0.07729133214300693,-730.5618544511536,0.8269230769230769,43.0,0.5,5.0,0.5,5.0,0.17307692307692307,9.0,0.8958333333333334,0.8269230769230769,0.86,0.2875826047916573,0.7230769230769231,0.9315558345374813,0.7741935483870968,0.4472704714640198,0.5527295285359801,0.22580645161290322,0.8089477726574501,0.7741935483870968,0.7884946236559139,0.2875826047916573,0.7230769230769232,0.8497687770724854,0.6383333333333333,0.7741935483870968,0.0030,0.0,0.003012,1.3800000000000002E-4,3.012,0.138,10177.0,14375.0,14178.0,85.48387096774194,63.70967741935484,?
